f_id,f_ori_name,f_eng_name,langual,f_origen,edible_portion
1071,Pan de maíz,Corn bread,A0178 A0458 A0632 A0662 A0695 A0729 A0817 B1232 C0208 E0147 F0014 G0005 H0256 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0113,BEDCA,1.000000
1072,"Pasta alimenticia, con huevo, hervida","Pasta, with egg, boiled",A0275 A0457 A0631 A0694 A0729 A0768 A0815 B1079 C0208 E0153 F0014 G0014 H0138 H0186 H0366 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1073,"Pasta alimenticia, con vegetales, cruda","Pasta, with vegetables, raw",A0275 A0457 A0631 A0694 A0729 A0768 A0815 B1079 C0208 E0153 F0003 G0003 H0138 H0212 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1074,"Pasta alimenticia, integral, cruda","Pasta, whole, raw",A0275 A0457 A0631 A0694 A0729 A0768 A0815 B1079 C0133 E0140 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1075,"Sesos, de cerdo, crudos","Brain, pork, raw",A0150 A0459 A0633 A0716 A0726 A0739 A0796 B1136 C0199 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1076,"Pasta alimenticia, integral, hervida","Pasta, whole, boiled",A0275 A0457 A0631 A0694 A0729 A0768 A0815 B1079 C0133 E0140 F0014 G0014 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1077,"Pasta alimenticia, rellena con carne, hervida","Pasta, filled with meat, boiled",A0275 A0457 A0631 A0694 A0729 A0768 A0815 B1079 C0208 E0140 F0014 G0014 H0191 H0207 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1078,Pastel de manzana,Apple cake,A0253 A0456 A0632 A0695 A0729 A0768 A0821 B1245 C0229 E0105 F0014 G0005 H0136 H0147 H0152 H0207 H0221 H0227 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1079,"Zumo de pomelo, envasado",Grapefruit juice,A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1507 C0140 E0114 F0014 G0003 H0001 J0123 K0003 M0194 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1080,"Sesos, de cordero, crudos","Brain, lamb, raw",A0150 A0459 A0633 A0716 A0726 A0739 A0796 B1669 C0199 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1081,Zumo de mango,Mango juice,A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1270 C0140 E0114 F0014 G0003 H0001 J0123 K0003 M0194 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1083,"Quinoa, cruda","Quinoa, raw",A0125 A0457 A0631 A0683 A0696 A0729 A0812 B2027 C0155 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,1.000000
1084,"Sémola de trigo, cruda","Ground wheat, raw",A0149 A0457 A0631 A0696 A0729 A0759 A0812 B1079 C0208 E0117 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1085,"Sémola de trigo, hervida","Ground wheat, boiled",A0149 A0457 A0631 A0696 A0729 A0759 A0812 B1079 C0208 E0117 F0014 G0014 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0109 Z0205,BEDCA,1.000000
1086,Sobao,"Traditional sponge cake, sobao",A0210 A0456 A0630 A0698 A0735 A0768 A0864 B1312 C0208 E0105 F0014 G0005 H0152 H0158 H0178 H0221 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1088,"Trigo, entero, crudo","Wheat, whole, raw",A0125 A0457 A0631 A0683 A0696 A0729 A0812 B1312 C0155 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,1.000000
1089,"Zumo de lima, envasado",Lime juice,A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1067 C0140 E0114 F0014 G0003 H0001 J0123 K0003 M0194 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1090,Zumo de grosella roja,Red currant juice,A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1055 C0140 E0114 F0014 G0003 H0001 J0123 K0003 M0194 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1091,Zumo de grosella negra,Black currant juice,A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1192 C0140 E0114 F0014 G0003 H0001 J0123 K0003 M0194 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1092,Vodka,Vodka,A0120 A0465 A0639 A0713 A0734 A0850 B1324 C0133 E0123 F0014 G0003 H0232 H0270 J0003 K0003 M0130 N0040 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1094,"Té, infusión, con leche","Tea infusion, with milk",A0268 A0465 A0639 A0710 A0734 A0762 A0845 B1623 C0200 E0123 F0014 G0003 H0148 H0184 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0110 Z0205,BEDCA,1.000000
1095,"Vermut, s/e","Vermuth, n/e",A0224 A0465 A0639 A0713 A0734 A0850 B1329 C0140 E0123 F0003 G0003 H0117 H0158 H0160 H0232 J0003 K0003 M0132 N0040 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1096,Ron,Rum,A0200 A0465 A0639 A0663 A0713 A0734 A0850 B1378 C0207 E0123 F0014 G0003 H0232 H0253 H0270 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1097,"Refresco, sabor naranja, sin gas","Soft drink, orange flavoured, no carbonated",A0241 A0465 A0639 A0709 A0734 A0843 B1217 C0005 E0123 F0001 G0003 H0136 H0200 H0227 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1098,"Refresco, sabor limón, con gas","Carbonated drink, lemon",A0241 A0465 A0639 A0709 A0734 A0843 B1217 C0005 E0123 F0001 G0003 H0109 H0136 H0200 H0227 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1099,Néctar de pomelo,Grapefruit nectar,A0196 A0465 A0639 A0663 A0708 A0734 A0841 B1507 C0140 E0121 F0018 G0003 H0148 H0154 H0211 J0135 K0003 M0194 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1100,Néctar de piña,Pineapple nectar,A0196 A0465 A0639 A0663 A0708 A0734 A0841 B1484 C0140 E0121 F0018 G0003 H0148 H0154 H0211 J0135 K0003 M0194 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1101,"Néctar de pera, envasado",Pear nectar,A0196 A0465 A0639 A0663 A0708 A0734 A0841 B1344 C0140 E0121 F0018 G0003 H0148 H0154 H0211 J0135 K0003 M0194 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1102,"Galleta, tipo ""Digestiva""","Cookie, ""digestive"" type",A0203 A0458 A0632 A0663 A0695 A0729 B1312 C0133 E0140 F0014 G0005 H0158 H0272 J0100 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1103,"Néctar de naranja, envasado",Orange nectar,A0196 A0465 A0639 A0663 A0708 A0734 A0841 B1339 C0140 E0121 F0018 G0003 H0148 H0154 H0211 J0135 K0003 M0194 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1104,Néctar de melocotón,Peach nectar,A0196 A0465 A0639 A0663 A0708 A0734 A0841 B1350 C0140 E0121 F0018 G0003 H0148 H0154 H0211 J0135 K0003 M0194 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1105,"Néctar de maracuyá, envasado",Maracuya nectar,A0196 A0465 A0639 A0663 A0708 A0734 A0841 C0140 E0121 F0018 G0003 H0148 H0154 H0211 J0135 K0003 M0194 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1106,"Néctar de albaricoque, envasado",Apricot nectar,A0196 A0465 A0639 A0663 A0708 A0734 A0841 B1529 C0140 E0121 F0018 G0003 H0148 H0154 H0211 J0135 K0003 M0194 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1107,Coñac,Cognac,A0200 A0465 A0639 A0663 A0713 A0734 A0850 B1329 C0140 E0123 F0014 G0003 H0232 H0253 H0270 J0104 K0003 M0130 N0040 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1108,"Cerveza, oscura, 8°- 9°","Beer, stout, 8°- 9°",A0195 A0465 A0639 A0662 A0711 A0734 B1230 C0102 E0123 F0001 G0003 H0229 H0232 H0246 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1109,"Café, en polvo, sin reconstituir","Coffee, powder",A0268 A0465 A0639 A0662 A0710 A0845 B1305 C0155 E0117 F0014 G0003 H0138 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1110,Soda,Soda,A0241 A0465 A0639 A0709 A0734 A0842 B1217 C0005 E0123 F0014 G0003 H0100 H0108 H0175 J0123 K0003 M0194 N0001 P0024 P0103 P0132 R0212 R0497 Z0112,BEDCA,1.000000
1111,Germen de trigo,Wheat germ,A0149 A0457 A0631 A0683 A0696 A0729 A0812 B1312 C0182 E0106 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,1.000000
1112,Harina de centeno,Rye flour,A0149 A0457 A0631 A0693 A0729 A0759 A0813 B1313 C0208 E0106 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1113,"Harina de trigo, integral",Wheat whole flour,A0149 A0457 A0631 A0693 A0729 A0759 A0813 B1312 C0133 E0106 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1114,"Maíz, en mazorca, crudo","Corn, on the cob, raw",A0125 A0457 A0631 A0683 A0696 A0729 A0812 B1580 C0133 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0215,BEDCA,0.830000
1115,Pastel con fruta confitada,Fruit cake,A0253 A0456 A0632 A0695 A0729 A0768 A0821 B1347 C0174 E0105 F0014 G0005 H0136 H0147 H0152 H0221 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1116,Pastel de chocolate,Chocolate cake,A0253 A0456 A0632 A0695 A0729 A0768 A0821 B1047 C0001 E0105 F0014 G0005 H0136 H0152 H0221 H0231 H0355 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1117,"Pasta alimenticia, cruda","Pasta, raw",A0275 A0457 A0631 A0694 A0729 A0768 A0815 B1079 C0208 E0153 F0003 G0003 H0138 H0366 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1118,"Pasta alimenticia, con huevo, cruda","Pasta, with egg, raw",A0275 A0457 A0631 A0694 A0729 A0768 A0815 B1079 C0208 E0153 F0003 G0003 H0138 H0186 H0366 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1119,"Cereales para el desayuno, ricos en fibra, tipo ""all-bran""","Breakfast cereal, whole wheat, ""all bran"" type",A0258 A0457 A0631 A0692 A0729 A0768 A0816 B1312 C0133 E0153 F0014 G0003 H0100 H0138 H0181 H0194 H0215 H0216 H0274 J0116 K0003 M0155 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1120,"Arroz hinchado, para el desayuno, enriquecido","Puffed rice, breakfast cereals, enriched",A0258 A0457 A0631 A0692 A0729 A0768 A0816 B1322 C0208 E0153 F0014 G0003 H0138 H0181 H0215 H0216 H0227 H0268 J0116 K0003 M0155 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1121,Tofu,Tofu,A0152 A0467 A0629 A0704 A0730 A0765 A0831 B1452 C0134 E0119 F0014 G0015 H0148 H0478 H0562 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0215,BEDCA,1.000000
1122,"Soja, seca, remojada, hervida","Soybean, dry, soaked, boiled",A0152 A0455 A0629 A0704 A0730 A0757 A0831 B1452 C0155 E0131 F0014 G0014 G0036 H0138 J0116 K0001 M0001 N0001 P0024 R0212 R0497 Z0052 Z0215,BEDCA,1.000000
1123,"Haba, seca","Broad bean, dried",A0152 A0455 A0629 A0650 A0704 A0730 A0831 B1367 C0136 E0131 F0001 G0003 H0138 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0052 Z0215,BEDCA,1.000000
1124,"Soja, fresca","Soybean, fresh",A0152 A0455 A0629 A0680 A0704 A0730 A0831 B1452 C0155 E0150 F0003 G0003 H0001 J0116 K0001 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,1.000000
1125,Harina de soja,Soy flour,A0149 A0457 A0631 A0693 A0729 A0759 A0813 B1452 C0208 E0106 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1126,"Lenteja, en conserva","Lentil, canned",A0152 A0455 A0629 A0680 A0704 A0730 A0831 B1268 C0135 E0150 F0014 G0014 H0148 H0367 J0123 K0017 M0194 N0001 P0024 R0212 R0497 Z0052 Z0112,BEDCA,1.000000
1127,"Sésamo, semilla","Sesame, seed",A0260 A0467 A0629 A0652 A0703 A0730 A0823 B1226 C0133 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,1.000000
1128,"Haba, seca, remojada, hervida","Broad bean, dried, steeped, boiled",A0152 A0455 A0629 A0650 A0704 A0730 A0831 B1367 C0136 E0131 F0014 G0014 G0036 H0138 J0116 K0001 M0001 N0001 P0024 R0212 R0497 Z0052 Z0109,BEDCA,1.000000
1129,"Soja, seca, cruda","Soybean, dry, raw",A0152 A0455 A0629 A0704 A0730 A0757 A0831 B1452 C0155 E0131 F0001 G0003 H0138 J0116 K0001 M0001 N0001 P0024 R0212 R0497 Z0052 Z0205 Z0215,BEDCA,1.000000
1130,"Yogur, enriquecido, natural, con nata","Yogurt, enriched, plain, with cream",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0184 H0247 H0296 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1131,"Yogur, enriquecido, con frutas","Yogurt, enriched, with fruits",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0147 H0184 H0227 H0247 H0296 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1133,"Yogur líquido, natural, azucarado","Drinking yogurt, plain, sweetened",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0114 F0014 G0003 H0117 H0158 H0247 J0123 J0131 K0003 M0187 N0036 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1135,"Yogur, desnatado, con cereza y frambuesa","Yogurt, skimmed, with cherry and raspberry",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0248 H0395 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1137,"Yogur, desnatado, con frutas del bosque","Yogurt, skimmed, with fruits of the forest",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0147 H0184 H0248 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1140,"Yogur, desnatado, con frutas tropicales","Yogurt, skimmed, with tropical fruits",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0184 H0248 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1141,"Yogur, desnatado, con manzana","Yogurt, skimmed, with apple",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0184 H0248 H0395 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1143,"Yogur, enriquecido, natural","Yogurt, enriched, plain",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0184 H0247 H0296 J0123 K0003 M0187 N0036 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1144,"Yogur, desnatado, con melocotón y maracuyá","Yogurt, skimmed, with peach and yellow passion fruit",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0184 H0227 H0248 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1145,"Yogur, enriquecido, natural, azucarado","Yogurt, enriched, plain, sweetened",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0158 H0184 H0247 H0296 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1149,"Yogur, desnatado, con piña y pomelo","Yogurt, skimmed, with pineapple and grapefruit",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0147 H0184 H0227 H0248 J0123 K0003 M0188 N0036 N0042 P0024 Z0112,BEDCA,1.000000
1150,"Yogur, enriquecido, sabor, s/e","Yogurt, enriched, unspecified flavour",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0158 H0184 H0227 H0247 H0296 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1155,"Yogur, líquido, desnatado, natural","Drinking yogurt, skimmed, plain",A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0138 F0014 G0003 H0101 H0158 H0184 H0248 J0123 K0003 M0187 N0036 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1158,"Yogur, desnatado, sabor vainilla","Yogurt, skimmed, vanilla flavour",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0184 H0248 H0395 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1159,"Yogur, entero, con fresas","Yogurt, whole milk, with strawberry",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0184 H0227 H0247 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1160,"Yogur líquido, con frutas s/e","Yogurt, liquid, whole milk, with fruits",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0121 F0014 G0003 H0101 H0136 H0147 H0158 H0184 H0247 H0362 J0123 K0003 M0187 N0036 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1161,Fuet,"Cured sausage, ""fuet"" type",A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0268 E0151 F0014 G0001 H0227 H0289 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0018 Z0112,BEDCA,0.440000
1162,"Conejo de granja, carne, cruda","Farm rabbit, meat, raw",A0150 A0459 A0726 A0737 A0793 B1323 C0120 E0133 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0019,BEDCA,0.570000
1163,"Bacalao, salado, crudo","Cod, salted, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1842 C0268 E0152 F0003 G0003 H0173 J0103 K0003 M0001 N0001 P0024 R0212 R0495 Z0056 Z0112,BEDCA,0.800000
1164,"Calamar, conserva","Squid, canned",A0267 A0460 A0634 A0717 A0727 A0752 A0802 B1205 C0125 E0152 F0014 G0003 H0003 H0263 H0367 J0123 K0021 M0182 N0023 P0024 R0212 R0497 Z0062 Z0112,BEDCA,1.000000
1165,"Confitura, frutas s/e, baja en calorías","Preserve fruit, fruit n/e, light",A0251 A0456 A0630 A0663 A0732 A0834 B1140 C0167 E0102 F0014 G0001 H0303 J0001 K0003 M0001 N0001 P0024 P0034 R0212 R0497 Z0112,BEDCA,1.000000
1166,"Guayaba, enlatada en almíbar","Guava, canned in syrup",A0143 A0455 A0629 A0649 A0707 A0732 A0833 B1333 C0229 E0133 F0014 G0003 H0136 J0123 K0023 M0194 N0001 P0024 R0001 Z0112 Z0205,BEDCA,1.000000
1167,"Piña, enlatada en su jugo","Pineapple, canned, in juice",A0143 A0455 A0629 A0660 A0707 A0732 A0833 B1484 C0229 E0152 F0014 G0003 H0136 J0123 K0039 M0194 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1168,Kefir,Kefir,A0148 A0452 A0626 A0721 A0724 A0774 A0783 B1201 C0235 E0130 F0018 G0003 H0107 J0135 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1169,"Angula, cruda","Elver, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0801 B2299 C0173 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0062 Z0215,BEDCA,1.000000
1172,"Ciruela, con piel, cruda","Yellow plum, with skin, raw",A0143 A0455 A0629 A0670 A0707 A0732 A0833 B1206 C0139 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,0.000000
1173,"Huevo de gallina, clara, cruda","Egg,chicken, white, raw",A0261 A0461 A0635 A0718 A0725 A0744 A0790 B1713 C0241 E0139 F0001 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1174,"Pescadilla, congelada, cruda","Whiting, frozen, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1840 C0265 E0131 F0003 G0003 H0001 J0136 K0003 M0001 N0001 P0024 R0212 R0497 Z0056 Z0112 Z0215,BEDCA,0.000000
1175,"Guisante, congelado, crudo","Pea, frozen, raw",A0152 A0455 A0629 A0650 A0704 A0730 A0831 B1338 C0133 E0150 F0003 G0003 H0003 J0136 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1176,"Alcachofa, cruda","Artichoke, frozen, raw",A0152 A0455 A0629 A0650 A0705 A0731 A0826 B1466 C0237 E0148 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,0.000000
1177,"Brécol, crudo","Broccoli, raw",A0152 A0455 A0629 A0650 A0731 A0826 B1443 C0144 E0150 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205 Z0215,BEDCA,0.000000
1178,"Col lombarda, hervida","Red cabbage, boiled",A0152 A0455 A0629 A0675 A0705 A0731 A0826 B2072 C0151 E0151 F0014 G0014 H0001 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0109 Z0205,BEDCA,1.000000
1179,"Espárrago, verde","Asparagus, green",A0152 A0455 A0629 A0682 A0705 A0731 A0826 B1604 C0200 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,0.600000
1180,"Col de bruselas, cruda","Brussels sprout, frozen",A0152 A0455 A0629 A0675 A0705 A0731 A0826 B1611 C0151 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,0.000000
1182,Sofrito,Lightly-fried vegatables,A0286 A0463 A0629 A0663 A0722 A0735 A0862 B1300 C0240 E0134 F0014 G0028 H0212 H0341 H0350 H0367 J0003 K0003 M0003 N0001 P0024 R0212 R0497 Z0052 Z0112,BEDCA,1.000000
1183,"Calabaza, hervida","Pumpkin, boiled",A0152 A0455 A0629 A0676 A0705 A0731 A0828 B1456 C0229 E0152 F0014 G0014 H0367 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0109 Z0205,BEDCA,1.000000
1185,"Grosella negra, cruda","Black currant, raw",A0143 A0455 A0629 A0671 A0707 A0732 A0833 B1192 C0140 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
1186,"Mango, crudo","Mango, without skin, raw",A0143 A0455 A0629 A0668 A0707 A0732 A0833 B1270 C0229 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,0.000000
1187,"Centeno, crudo","Rye, raw",A0125 A0457 A0631 A0683 A0696 A0729 A0812 B1313 C0155 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,1.000000
1188,"Cereales desayuno base de maíz, trigo y avena","Breakfast cereal, corn, wheat and oat",A0258 A0457 A0631 A0692 A0729 A0768 A0816 B1379 C0155 E0153 F0014 G0003 H0100 H0138 H0181 H0215 H0216 H0274 H0319 H0322 J0116 K0003 M0155 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
1777,Jamón ibérico de cebo,Iberian ham of land cebo-feed,A0797 B1136 C0269 E0150 F0003 H0144 J0139 K0003 P0024 R0212 Z0086,BEDCA,1.000000
1781,Jamón ibérico de bellota,Iberian acorn-feed ham,A1000 A0797 B1136 C0269 E0150 F0003 H0144 J0139 K0003 P0024 R0212 Z0086,BEDCA,1.000000
2123,Kebab,Kebab,A0467 A0722 A0735 A0861 B1134 C0005 E0147 F0014 G0001 H0152 H0191 H0212 H0367 J0142 K0003 M0001 N0001 P0024 R0403 Z0112,BEDCA2,1.000000
2124,Vinagre de vino,Wine vinegar,A0302 A0722 A0735 A0852 A1200 B1329 C0167 E0123 F0014 G0014 H0148 J0104 K0004 M0102 M0130 N0036 N0040 P0024 R0001 Z0112,BEDCA2,1.000000
2125,"Huevo de gallina, yema, cruda","Egg, chiken, yolk, raw",A0718 A0725 A0790 A1038 A1260 A1275 B1713 C0215 E0150 F0003 G0003 H0003 J0003 K0003 M0156 M0159 N0036 P0024 Z0154,BEDCA2,1.000000
2126,"Huevo de gallina, hervido, duro","Egg, chicken, cooked, hard boiled",A0718 A0725 A0790 A1038 A1260 A1275 B1713 C0194 E0150 F0014 G0015 H0003 J0003 K0003 M0001 N0001 P0024 Z0154,BEDCA2,1.000000
2127,Huevo de gallina fresco,"Egg, chicken, whole, raw",A0718 A0725 A0791 A1038 A1260 A1271 B1713 C0128 E0150 F0003 G0003 H0003 J0001 K0004 M0128 M0156 N0036 N0039 P0024 R0001 Z0112,BEDCA2,0.880000
2129,Anchoas en aceite vegetal,Anchovy in vegetable oil,A0717 A0727 A0802 A1140 A1265 A1285 B1554 C0120 E0150 F0014 G0013 H0263 H0367 J0123 K0021 M0175 M0182 M0204 N0042 P0024 R0001 Z0112,BEDCA2,1.000000
2130,Atún en aceite de oliva isabel,Tuna in olive oil,A0717 A0727 A0802 A1140 A1265 A1285 B1269 C0270 E0152 F0014 G0013 H0341 H0367 J0123 K0038 M0175 M0182 M0204 N0042 P0024 R0001 Z0112,BEDCA2,1.000000
2131,Atun en aceite vegetal,Tuna in vegetable oil,A0717 A0727 A0747 A0802 A1265 A1285 B1269 C0243 E0107 F0014 G0013 H0001 J0110 K0003 M0182 N0042 R0212 Z0058 Z0112 Z0153,BEDCA2,1.000000
