internal_id,food_name,food_name_original,food_name_es,food_name_en,food_name_normalized,sci_name,langual_codes,source,source_id,country,language,food_type,category,subcategory,state,preparation,edible_portion,reference_basis,kcal_100g,kj_100g,energy_calculated,protein_g_100g,carbohydrates_g_100g,sugars_g_100g,starch_g_100g,fat_g_100g,saturated_fat_g_100g,monounsaturated_fat_g_100g,polyunsaturated_fat_g_100g,trans_fat_g_100g,omega3_g_100g,omega6_g_100g,fiber_g_100g,sodium_mg_100g,salt_g_100g,salt_calculated,cholesterol_mg_100g,water_g_100g,alcohol_g_100g,calcium_mg_100g,iron_mg_100g,magnesium_mg_100g,phosphorus_mg_100g,potassium_mg_100g,zinc_mg_100g,copper_mg_100g,iodine_ug_100g,selenium_ug_100g,vitamin_a_ug_100g,vitamin_c_mg_100g,vitamin_d_ug_100g,vitamin_e_mg_100g,vitamin_b6_mg_100g,vitamin_b12_ug_100g,folate_ug_100g,thiamine_mg_100g,riboflavin_mg_100g,niacin_mg_100g,pantothenic_acid_mg_100g,biotin_ug_100g,added_sugars_g_100g,lactose_g_100g,polyols_g_100g,choline_mg_100g,caffeine_mg_100g,manganese_mg_100g,fluoride_mg_100g,arachidic_acid_g_100g,lauric_acid_g_100g,myristic_acid_g_100g,palmitic_acid_g_100g,stearic_acid_g_100g,oleic_acid_g_100g,linoleic_acid_g_100g,alpha_linolenic_acid_g_100g,arachidonic_acid_g_100g,epa_g_100g,dha_g_100g,brand,barcode,package_size_g,package_price,price_per_kg,price_per_100g,cost_per_20g_protein,cost_per_30g_protein,protein_per_euro,search_name,search_tokens,aliases,data_quality_score,preferred_record,duplicate_group_id,validation_status,validation_notes,notes,created_at,updated_at
FABRICANTE-2302862002672,Longaniza pollo fresca,Longaniza pollo fresca,Longaniza pollo fresca,,longaniza pollo fresca,,,FABRICANTE,2302862002672,ES,es,branded,,,crudo,,1.0,100g,130.0,543.92,False,16.0,0.8,0.5,,6.0,1.8,,,,,,,720.0,1.8,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302862002672,,,,,,,,Longaniza pollo fresca,longaniza longanizas pollo pollos fresca frescas nan nans mercadona mercadonas,,94,False,GRP-02171,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302794003754,Filete de pechuga de pavo,Filete de pechuga de pavo,Filete de pechuga de pavo,,filete de pechuga de pavo,,,FABRICANTE,2302794003754,ES,es,branded,,,,,1.0,100g,112.0,468.61,False,25.1,0.0,0.0,,1.3,0.5,,,,,,,64.0,0.16,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302794003754,,,,,,,,Filete de pechuga de pavo,filete filetes de des pechuga pechugas pavo pavos nan nans mercadona mercadonas,,94,False,GRP-01363,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302833003622,Pechuga finas hierbas,Pechuga finas hierbas,Pechuga finas hierbas,,pechuga finas hierbas,,,FABRICANTE,2302833003622,ES,es,branded,chicken breasts,chickens,,,1.0,100g,86.5,361.92,False,17.6,1.2,0.1,,1.1,0.4,,,,,,,800.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302833003622,,,,,,,,Pechuga finas hierbas,pechuga pechugas finas fina hierbas hierba nan nans mercadona mercadonas,,94,False,GRP-02817,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2303964003451,Lomo adobado,Lomo adobado,Lomo adobado,,lomo adobado,,,FABRICANTE,2303964003451,ES,es,branded,,,,,1.0,100g,117.0,489.53,False,20.4,0.8,0.5,,3.6,1.38,,,,,,,680.0,1.7,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2303964003451,,,,,,,,Lomo adobado,lomo lomos adobado adobados nan nans mercadona mercadonas,,94,False,GRP-02072,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302778003756,Jamoncitos de pollo,Jamoncitos de pollo,Jamoncitos de pollo,,jamoncitos de pollo,,,FABRICANTE,2302778003756,ES,es,branded,,,,,1.0,100g,405.0,1694.52,False,18.4,0.5,0.5,,2.8,0.8,,,,,,,120.0,0.3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302778003756,,,,,,,,Jamoncitos de pollo,jamoncitos jamoncito de des pollo pollos nan nans mercadona mercadonas,,85,True,GRP-01933,REVIEW,"kcal declarada (405) se aleja de la estimada por macros (101), 302% de diferencia",,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2303751004340,Escalopin,Escalopin,Escalopin,,escalopin,,,FABRICANTE,2303751004340,ES,es,branded,,,,,1.0,100g,533.0,2230.07,False,20.0,0.5,0.5,,4.9,2.2,,,,,,,76.0,0.19,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2303751004340,,,,,,,,Escalopin,escalopin escalopins nan nans mercadona mercadonas,,85,True,GRP-01239,REVIEW,"kcal declarada (533) se aleja de la estimada por macros (126), 323% de diferencia",,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2304176002928,Medallones solomillo marinado,Medallones solomillo marinado,Medallones solomillo marinado,,medallones solomillo marinado,,,FABRICANTE,2304176002928,ES,es,branded,,,,,1.0,100g,100.0,418.4,False,17.4,0.4,0.4,,3.2,1.1,,,,,,,400.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2304176002928,,,,,,,,Medallones solomillo marinado,medallones medallon solomillo solomillos marinado marinados nan nans mercadona mercadonas,,94,False,GRP-02268,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2303727002523,Cuarto Trasero Pollo,Cuarto Trasero Pollo,Cuarto Trasero Pollo,,cuarto trasero pollo,,,FABRICANTE,2303727002523,ES,es,branded,,,,,1.0,100g,124.0,518.82,False,19.1,0.5,0.5,,5.5,1.7,,,,,,,160.0,0.4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2303727002523,,,,,,,,Cuarto Trasero Pollo,cuarto cuartos trasero traseros pollo pollos nan nans mercadona mercadonas,,94,True,GRP-01148,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2301892001587,Hueso blanco salado,Hueso blanco salado,Hueso blanco salado,,hueso blanco salado,,,FABRICANTE,2301892001587,ES,es,branded,,,,,1.0,100g,90.0,376.56,False,6.2,1.2,0.3,,6.4,2.3,,,,,,,240.0,0.6,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2301892001587,,,,,,,,Hueso blanco salado,hueso huesos blanco blancos salado salados nan nans mercadona mercadonas,,94,False,GRP-01782,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2305061002627,Pechuga de pollo al ajillo,Pechuga de pollo al ajillo,Pechuga de pollo al ajillo,,pechuga de pollo al ajillo,,,FABRICANTE,2305061002627,ES,es,branded,,,,,1.0,100g,118.0,493.71,False,18.9,3.2,0.7,,3.1,0.7,,,,,,,687.9999999999999,1.72,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2305061002627,,,,,,,,Pechuga de pollo al ajillo,pechuga pechugas de des pollo pollos al als ajillo ajillos nan nans mercadona mercadonas,,94,True,GRP-02703,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2303724003790,Pechuga de pollo,Pechuga de pollo,Pechuga de pollo,,pechuga de pollo,,,FABRICANTE,2303724003790,ES,es,branded,,,,,1.0,100g,108.0,451.87,False,22.0,0.5,0.0,,1.8,0.6,,,,,,,80.0,0.2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2303724003790,,,,,,,,Pechuga de pollo,pechuga pechugas de des pollo pollos nan nans mercadona mercadonas,,94,False,GRP-02742,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302831003976,Pechuga marinada,Pechuga marinada,Pechuga marinada,,pechuga marinada,,,FABRICANTE,2302831003976,ES,es,branded,,,,,1.0,100g,101.0,422.58,False,17.2,3.5,0.5,,2.0,0.6,,,,,,,800.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302831003976,,,,,,,,Pechuga marinada,pechuga pechugas marinada marinadas nan nans mercadona mercadonas,,94,False,GRP-02826,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302970003349,Contramuslo marinado de pollo con piel,Contramuslo marinado de pollo con piel,Contramuslo marinado de pollo con piel,,contramuslo marinado de pollo con piel,,,FABRICANTE,2302970003349,ES,es,branded,,,,,1.0,100g,206.0,861.9,False,15.3,3.3,1.1,,14.8,4.6,,,,,,,600.0,1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302970003349,,,,,,,,Contramuslo marinado de pollo con piel,contramuslo contramuslos marinado marinados de des pollo pollos con cons piel piels nan nans mercadona mercadonas,,94,False,GRP-01023,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302715003030,Lomo adobado,Lomo adobado,Lomo adobado,,lomo adobado,,,FABRICANTE,2302715003030,ES,es,branded,meats,meats and their products,,,1.0,100g,117.0,489.53,False,20.4,0.8,0.5,,3.6,1.38,,,,,,,680.0,1.7,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302715003030,,,,,,,,Lomo adobado,lomo lomos adobado adobados nan nans mercadona mercadonas,,94,False,GRP-02072,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2325926004122,Solomillos de pavo,Solomillos de pavo,Solomillos de pavo,,solomillos de pavo,,,FABRICANTE,2325926004122,ES,es,branded,,,,,1.0,100g,108.0,451.87,False,24.5,0.0,0.0,,1.2,0.4,,,,,,,56.0,0.14,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2325926004122,,,,,,,,Solomillos de pavo,solomillos solomillo de des pavo pavos nan nans mercadona mercadonas,,94,True,GRP-03556,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2325926004191,Solomillo de pavo,Solomillo de pavo,Solomillo de pavo,,solomillo de pavo,,,FABRICANTE,2325926004191,ES,es,branded,,,,,1.0,100g,108.0,451.87,False,24.5,0.0,0.0,,1.2,0.4,,,,,,,56.0,0.14,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2325926004191,,,,,,,,Solomillo de pavo,solomillo solomillos de des pavo pavos nan nans mercadona mercadonas,,94,False,GRP-03507,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302819002274,Filetes de magro de jamón,Filetes de magro de jamón,Filetes de magro de jamón,,filetes de magro de jamon,,,FABRICANTE,2302819002274,ES,es,branded,filetes de magro jamon,,,,1.0,100g,129.0,539.74,False,23.07,0.0,0.0,,3.9,1.13,,,,,,,44.0,0.11,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302819002274,,,,,,,,Filetes de magro de jamón,filetes filet de des magro magros jamon jamons nan nans mercadona mercadonas,,94,False,GRP-01545,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2325926003668,Solomillo de pavo,Solomillo de pavo,Solomillo de pavo,,solomillo de pavo,,,FABRICANTE,2325926003668,ES,es,branded,,,,,1.0,100g,452.0,1891.17,False,24.5,0.0,0.0,,1.2,0.4,,,,,,,56.0,0.14,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2325926003668,,,,,,,,Solomillo de pavo,solomillo solomillos de des pavo pavos nan nans mercadona mercadonas,,85,True,GRP-03513,REVIEW,"kcal declarada (452) se aleja de la estimada por macros (109), 315% de diferencia",,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302800005802,Lomo,Lomo,Lomo,,lomo,,,FABRICANTE,2302800005802,ES,es,branded,,,,,1.0,100g,145.0,606.68,False,23.0,0.5,0.5,,5.7,2.1,,,,,,,64.0,0.16,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302800005802,,,,,,,,Lomo,lomo lomos nan nans mercadona mercadonas,,94,False,GRP-02127,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2304900003689,Chuletas de aguja,Chuletas de aguja,Chuletas de aguja,,chuletas de aguja,,,FABRICANTE,2304900003689,ES,es,branded,,,,,1.0,100g,186.0,778.22,False,17.8,0.9,0.3,,12.4,4.9,,,,,,,80.0,0.2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2304900003689,,,,,,,,Chuletas de aguja,chuletas chuleta de des aguja agujas nan nans mercadona mercadonas,,94,False,GRP-00890,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302839003756,Pinchos sin varilla,Pinchos sin varilla,Pinchos sin varilla,,pinchos sin varilla,,,FABRICANTE,2302839003756,ES,es,branded,,,,,1.0,100g,103.0,430.95,False,17.7,2.0,0.5,,2.7,1.0,,,,,,,980.0,2.45,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302839003756,,,,,,,,Pinchos sin varilla,pinchos pincho sin sins varilla varillas nan nans mercadona mercadonas,,94,True,GRP-03003,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302712005129,FILETE 1B VACUNO,FILETE 1B VACUNO,FILETE 1B VACUNO,,filete 1b vacuno,,,FABRICANTE,2302712005129,ES,es,branded,,,,,1.0,100g,127.0,531.37,False,20.0,0.5,0.5,,5.0,2.2,,,,,,,76.0,0.19,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302712005129,,,,,,,,FILETE 1B VACUNO,filete filetes 1b 1bs vacuno vacunos nan nans mercadona mercadonas,,94,True,GRP-01307,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302834004284,Filete ajillo marinado,Filete ajillo marinado,Filete ajillo marinado,,filete ajillo marinado,,,FABRICANTE,2302834004284,ES,es,branded,,,,,1.0,100g,107.0,447.69,False,19.2,1.3,0.5,,2.8,1.2,,,,,,,292.0,0.73,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302834004284,,,,,,,,Filete ajillo marinado,filete filetes ajillo ajillos marinado marinados nan nans mercadona mercadonas,,94,False,GRP-01312,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2304116003084,Butifarra fresca,Butifarra fresca,Butifarra fresca,,butifarra fresca,,,FABRICANTE,2304116003084,ES,es,branded,,,crudo,,1.0,100g,222.0,928.85,False,13.0,2.0,0.5,,18.0,6.0,,,,,,,720.0,1.8,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2304116003084,,,,,,,,Butifarra fresca,butifarra butifarras fresca frescas nan nans mercadona mercadonas,,94,False,GRP-00569,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302791005348,Pollo de campo,Pollo de campo,Pollo de campo,,pollo de campo,,,FABRICANTE,2302791005348,ES,es,branded,,,,,1.0,100g,102.0,426.77,False,23.01,0.5,0.5,,1.1,0.37,,,,,,,52.0,0.13,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302791005348,,,,,,,,Pollo de campo,pollo pollos de des campo campos nan nans mercadona mercadonas,,94,False,GRP-03067,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302785002230,Alas partidas de pollo,Alas partidas de pollo,Alas partidas de pollo,,alas partidas de pollo,,,FABRICANTE,2302785002230,ES,es,branded,,,,,1.0,100g,497.0,2079.45,False,20.5,0.5,0.5,,4.0,1.3,,,,,,,120.0,0.3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302785002230,,,,,,,,Alas partidas de pollo,alas ala partidas partida de des pollo pollos nan nans mercadona mercadonas,,85,True,GRP-00212,REVIEW,"kcal declarada (497) se aleja de la estimada por macros (120), 314% de diferencia",,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302831004270,Pechuga marinada,Pechuga marinada,Pechuga marinada,,pechuga marinada,,,FABRICANTE,2302831004270,ES,es,branded,,,,,1.0,100g,101.0,422.58,False,17.2,3.5,0.5,,2.0,0.6,,,,,,,800.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302831004270,,,,,,,,Pechuga marinada,pechuga pechugas marinada marinadas nan nans mercadona mercadonas,,94,False,GRP-02826,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302836003872,Pechuga de pavo pimentón,Pechuga de pavo pimentón,Pechuga de pavo pimentón,,pechuga de pavo pimenton,,,FABRICANTE,2302836003872,ES,es,branded,,,,,1.0,100g,104.0,435.14,False,20.6,3.2,0.0,,1.0,0.35,,,,,,,604.0,1.51,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302836003872,,,,,,,,Pechuga de pavo pimentón,pechuga pechugas de des pavo pavos pimenton pimentons nan nans mercadona mercadonas,,94,False,GRP-02685,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302791006079,Filete de Pechuga,Filete de Pechuga,Filete de Pechuga,,filete de pechuga,,,FABRICANTE,2302791006079,ES,es,branded,,,,,1.0,100g,106.0,443.5,False,23.0,0.0,0.0,,1.3,0.4,,,,,,,40.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302791006079,,,,,,,,Filete de Pechuga,filete filetes de des pechuga pechugas nan nans mercadona mercadonas,,94,False,GRP-01438,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302781004849,Pollo,Pollo,Pollo,,pollo,,,FABRICANTE,2302781004849,ES,es,branded,,,,,1.0,100g,195.0,815.88,False,20.0,0.0,0.0,,13.0,4.4,,,,,,,76.0,0.19,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302781004849,,,,,,,,Pollo,pollo pollos nan nans mercadona mercadonas,,94,True,GRP-03141,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-230583310008004000003208,Jamón gran reserva,Jamón gran reserva,Jamón gran reserva,,jamon gran reserva,,,FABRICANTE,230583310008004000003208,ES,es,branded,hams,prepared meats,,,1.0,100g,285.0,1192.44,False,42.5,0.1,0.1,,12.7,4.2,,,,,,,660.0,1.65,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,230583310008004000003208,,,,,,,,Jamón gran reserva,jamon jamons gran grans reserva reservas nan nans mercadona mercadonas,,94,True,GRP-01876,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302685004273,Secreto cerdo,Secreto cerdo,Secreto cerdo,,secreto cerdo,,,FABRICANTE,2302685004273,ES,es,branded,,,,,1.0,100g,146.0,610.86,False,19.1,0.5,0.5,,7.5,2.7,,,,,,,60.0,0.15,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302685004273,,,,,,,,Secreto cerdo,secreto secretos cerdo cerdos nan nans mercadona mercadonas,,94,True,GRP-03428,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302831003198,PECHUGA MARINADA,PECHUGA MARINADA,PECHUGA MARINADA,,pechuga marinada,,,FABRICANTE,2302831003198,ES,es,branded,,,,,1.0,100g,101.0,422.58,False,17.2,3.5,0.5,,2.0,0.6,,,,,,,800.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302831003198,,,,,,,,PECHUGA MARINADA,pechuga pechugas marinada marinadas nan nans mercadona mercadonas,,94,False,GRP-02826,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302791006291,Pollo de campo,Pollo de campo,Pollo de campo,,pollo de campo,,,FABRICANTE,2302791006291,ES,es,branded,,,,,1.0,100g,130.0,543.92,False,19.65,0.34,0.09,,5.61,1.87,,,,,,,104.0,0.26,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302791006291,,,,,,,,Pollo de campo,pollo pollos de des campo campos nan nans mercadona mercadonas,,94,False,GRP-03072,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2325926003149,Solomillo de pavo,Solomillo de pavo,Solomillo de pavo,,solomillo de pavo,,,FABRICANTE,2325926003149,ES,es,branded,turkey breasts,turkeys,,,1.0,100g,97.0,405.85,False,22.3,0.0,0.0,,0.9,0.35,,,,,,,140.0,0.35,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2325926003149,,,,,,,,Solomillo de pavo,solomillo solomillos de des pavo pavos nan nans mercadona mercadonas,,94,True,GRP-03516,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302839004074,Pincho magro de cerdo,Pincho magro de cerdo,Pincho magro de cerdo,,pincho magro de cerdo,,,FABRICANTE,2302839004074,ES,es,branded,,,,,1.0,100g,435.0,1820.04,False,17.7,2.0,0.5,,2.7,1.0,,,,,,,980.0,2.45,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302839004074,,,,,,,,Pincho magro de cerdo,pincho pinchos magro magros de des cerdo cerdos nan nans mercadona mercadonas,,85,True,GRP-02975,REVIEW,"kcal declarada (435) se aleja de la estimada por macros (103), 322% de diferencia",,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302787004881,Filete de pechuga,Filete de pechuga,Filete de pechuga,,filete de pechuga,,,FABRICANTE,2302787004881,ES,es,branded,,,,,1.0,100g,106.0,443.5,False,22.18,0.8,0.0,,1.54,0.64,,,,,,,84.0,0.21,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302787004881,,,,,,,,Filete de pechuga,filete filetes de des pechuga pechugas nan nans mercadona mercadonas,,94,True,GRP-01436,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2303497004390,Arreglo de cocido &quot;puchero&quot;,Arreglo de cocido &quot;puchero&quot;,Arreglo de cocido &quot;puchero&quot;,,arreglo de cocido quot puchero quot,,,FABRICANTE,2303497004390,ES,es,branded,,,cocido,,1.0,100g,312.0,1305.41,False,18.0,1.4,0.5,,26.0,13.0,,,,,,,160.0,0.4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2303497004390,,,,,,,,Arreglo de cocido &quot;puchero&quot;,arreglo arreglos de des cocido cocidos quot quots puchero pucheros nan nans mercadona mercadonas,,94,True,GRP-00290,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302791004228,Pollo de campo,Pollo de campo,Pollo de campo,,pollo de campo,,,FABRICANTE,2302791004228,ES,es,branded,,,,,1.0,100g,106.0,443.5,False,23.0,0.0,0.0,,1.3,0.4,,,,,,,40.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302791004228,,,,,,,,Pollo de campo,pollo pollos de des campo campos nan nans mercadona mercadonas,,94,True,GRP-03069,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2303393004029,Flamenquin de pollo,Flamenquin de pollo,Flamenquin de pollo,,flamenquin de pollo,,,FABRICANTE,2303393004029,ES,es,branded,,,,,1.0,100g,160.0,669.44,False,16.0,16.8,1.0,,2.8,0.8,,,,,,,640.0,1.6,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2303393004029,,,,,,,,Flamenquin de pollo,flamenquin flamenquins de des pollo pollos nan nans mercadona mercadonas,,94,True,GRP-01598,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302793002864,Pavo chuleta de contramuslo,Pavo chuleta de contramuslo,Pavo chuleta de contramuslo,,pavo chuleta de contramuslo,,,FABRICANTE,2302793002864,ES,es,branded,,,,,1.0,100g,149.0,623.42,False,20.0,0.0,0.0,,8.0,3.0,,,,,,,92.0,0.23,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302793002864,,,,,,,,Pavo chuleta de contramuslo,pavo pavos chuleta chuletas de des contramuslo contramuslos nan nans mercadona mercadonas,,94,True,GRP-02643,OK,,,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2304156003549,Brochetas de pavo,Brochetas de pavo,Brochetas de pavo,,brochetas de pavo,,,FABRICANTE,2304156003549,ES,es,branded,turkeys,turkey and its products,,,1.0,100g,409.0,1711.26,False,14.9,2.6,0.0,,3.1,1.15,,,,,,,252.0,0.63,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2304156003549,,,,,,,,Brochetas de pavo,brochetas brocheta de des pavo pavos nan nans mercadona mercadonas,,85,True,GRP-00513,REVIEW,"kcal declarada (409) se aleja de la estimada por macros (98), 318% de diferencia",,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
FABRICANTE-2302786004370,Solomillo,Solomillo,Solomillo,,solomillo,,,FABRICANTE,2302786004370,ES,es,branded,,,,,1.0,100g,502.0,2100.37,False,23.0,0.0,0.0,,2.6,0.6,,,,,,,4400.0,11.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercadona,2302786004370,,,,,,,,Solomillo,solomillo solomillos nan nans mercadona mercadonas,,85,True,GRP-03562,REVIEW,"kcal declarada (502) se aleja de la estimada por macros (115), 335% de diferencia",,2026-09-20T04:34:56.904706+00:00,2026-09-20T04:34:56.904706+00:00
